"data","VelocVento","DirVento"
2017-08-18,3.25,"SE"
2017-08-19,5.66666666666667,"NE"
2017-08-20,6.29166666666667,"N"
2017-08-21,8.25,"SE"
2017-08-22,9.29166666666667,"E"
2017-08-23,7.5,"NE"
2017-08-24,6.20833333333333,"NE"
2017-08-25,6.95833333333333,"ENE"
2017-08-26,3.83333333333333,"NE"
2017-08-27,3.875,"E"
2017-08-28,3.41666666666667,"SE"
2017-08-29,3,"E"
2017-08-30,3.45833333333333,"W"
2017-08-31,6.875,"SSE"
2017-09-01,7.08333333333333,"ESE"
2017-09-02,8.125,"NE"
2017-09-03,5.54166666666667,"SE"
2017-09-04,5.20833333333333,"NNE"
2017-09-05,3.45833333333333,"NW"
2017-09-06,4.625,"SE"
2017-09-07,3.95833333333333,"ENE"
2017-09-08,5,"NE"
2017-09-09,4.54166666666667,"ENE"
2017-09-10,6.04166666666667,"NE"
2017-09-11,5.75,"NE"
2017-09-12,5.875,"ENE"
2017-09-13,3.5,"C"
2017-09-14,6.95833333333333,"NW"
2017-09-15,5.08333333333333,"N"
2017-09-16,4.125,"SE"
2017-09-17,4.58333333333333,"SE"
2017-09-18,4.875,"SE"
2017-09-19,4.375,"SE"
2017-09-20,3.95833333333333,"E"
2017-09-21,2.75,"E"
2017-09-22,4.66666666666667,"NE"
2017-09-23,5.04166666666667,"NE"
2017-09-24,7.04166666666667,"SE"
2017-09-25,6.875,"SE"
2017-09-26,4.25,"SSE"
2017-09-27,3.95833333333333,"C"
2017-09-28,5.5,"SSE"
2017-09-29,7.25,"E"
2017-09-30,9.125,"WNW"
2017-10-01,9.125,"NW"
2017-10-02,7.41666666666667,"NNW"
2017-10-03,8.29166666666667,"NW"
2017-10-04,6.16666666666667,"SE"
2017-10-05,5.79166666666667,"NE"
2017-10-06,7.58333333333333,"NNE"
2017-10-07,4.75,"S"
2017-10-08,3.875,"SSE"
2017-10-09,3.66666666666667,"C"
2017-10-10,4.04166666666667,"ENE"
2017-10-11,4.75,"ESE"
2017-10-12,5.04166666666667,"SSE"
2017-10-13,4.70833333333333,"SE"
2017-10-14,5.83333333333333,"SSE"
2017-10-15,8,"SE"
2017-10-16,8.95833333333333,"E"
2017-10-17,6.41666666666667,"SE"
2017-10-18,6.04166666666667,"NE"
2017-10-19,7.95833333333333,"NW"
2017-10-20,5.625,"SSE"
2017-10-21,2.75,"WNW"
2017-10-22,6.54166666666667,"WNW"
2017-10-23,6.95833333333333,"SE"
2017-10-24,7.08333333333333,"E"
2017-10-25,7.16666666666667,"SSE"
2017-10-26,6.20833333333333,"WNW"
2017-10-27,7.91666666666667,"NNW"
2017-10-28,13,"NW"
2017-10-29,3.625,"SE"
2017-10-30,3.83333333333333,"ENE"
2017-10-31,5.875,"SSW"
2017-11-01,7.70833333333333,"SE"
2017-11-02,8.41666666666667,"E"
2017-11-03,6.20833333333333,"NNE"
2017-11-04,10.375,"NNW"
2017-11-05,5.91666666666667,"S"
2017-11-06,6.54166666666667,"ESE"
2017-11-07,8.16666666666667,"E"
2017-11-08,6.83333333333333,"SSE"
2017-11-09,3.66666666666667,"SE"
2017-11-10,5.33333333333333,"SE"
2017-11-11,4.41666666666667,"SSE"
2017-11-12,4.95833333333333,"WSW"
2017-11-13,5.58333333333333,"SE"
2017-11-14,6.79166666666667,"ESE"
2017-11-15,5.75,"SE"
2017-11-16,7.58333333333333,"NE"
2017-11-17,6.04166666666667,"NNE"
2017-11-18,8.45833333333333,"NNE"
2017-11-19,6.625,"N"
2017-11-20,6.20833333333333,"E"
2017-11-21,5.75,"NE"
2017-11-22,6.125,"SSE"
2017-11-23,6.5,"E"
2017-11-24,5.75,"NE"
2017-11-25,4.5,"NE"
2017-11-26,11.7083333333333,"NNW"
2017-11-27,5.625,"NW"
2017-11-28,5.625,"SE"
2017-11-29,6.83333333333333,"E"
2017-11-30,5.70833333333333,"E"
2017-12-01,6.04166666666667,"SE"
2017-12-02,6.75,"SE"
2017-12-03,5.16666666666667,"SE"
2017-12-04,4.41666666666667,"E"
2017-12-05,5.33333333333333,"SSE"
2017-12-06,7.08333333333333,"E"
2017-12-07,4.79166666666667,"SE"
2017-12-08,4.16666666666667,"SE"
2017-12-09,4.25,"SE"
2017-12-10,2.95833333333333,"C"
2017-12-11,6.5,"SSE"
2017-12-12,7.91666666666667,"SE"
2017-12-13,6.83333333333333,"E"
2017-12-14,4.5,"SE"
2017-12-15,4.33333333333333,"SSE"
2017-12-16,2.33333333333333,"E"
2017-12-17,5.75,"NW"
2017-12-18,5.20833333333333,"NE"
2017-12-19,5.41666666666667,"E"
2017-12-20,5.20833333333333,"ENE"
2017-12-21,3.04166666666667,"NW"
2017-12-22,5.33333333333333,"NNW"
2017-12-23,8.5,"NNW"
2017-12-24,7.54166666666667,"WNW"
2017-12-25,4.95833333333333,"WSW"
2017-12-26,4.16666666666667,"E"
2017-12-27,4.83333333333333,"E"
2017-12-28,3.54166666666667,"E"
2017-12-29,6.16666666666667,"NE"
2017-12-30,9.95833333333333,"NW"
2017-12-31,10.5,"NW"
2018-01-01,7.6,"WNW"
2018-01-02,10.1,"W"
2018-01-03,8,"WSW"
2018-01-04,6.8,"ESE"
2018-01-05,4.7,"ENE"
2018-01-06,5.1,"NE"
2018-01-07,5.5,"NE"
2018-01-08,3.2,"S"
2018-01-09,4.5,"E"
2018-01-10,5.5,"E"
2018-01-11,5.4,"N"
2018-01-12,8.3,"NW"
2018-01-13,7,"NW"
2018-01-14,7.1,"N"
2018-01-15,9.6,"NW"
2018-01-16,6.4,"WNW"
2018-01-17,3,"ESE"
2018-01-18,7.3,"WNW"
2018-01-19,4.4,"WSW"
2018-01-20,4.1,"NE"
2018-01-21,4.5,"NNE"
2018-01-22,5.7,"S"
2018-01-23,5.8,"NE"
2018-01-24,4.7,"W"
2018-01-25,6.2,"SE"
2018-01-26,6.1,"ESE"
2018-01-27,6.9,"ESE"
2018-01-28,5.3,"E"
2018-01-29,5.5,"NNE"
2018-01-30,3.3,"S"
2018-01-31,4.9,"SE"
2018-02-01,5.6,"SE"
2018-02-02,5,"ESE"
2018-02-03,6.3,"ESE"
2018-02-04,5.4,"SE"
2018-02-05,6.3,"SE"
2018-02-06,3.4,"SE"
2018-02-07,3.8,"SSE"
2018-02-08,3,"SSE"
2018-02-09,6.4,"NE"
2018-02-10,7.6,"NE"
2018-02-11,4.4,"NE"
2018-02-12,5,"SE"
2018-02-13,6.9,"SSE"
2018-02-14,5.4,"SE"
2018-02-15,5.5,"SE"
2018-02-16,5.3,"SE"
2018-02-17,4.4,"SE"
2018-02-18,3.2,"N"
2018-02-19,5.1,"NW"
2018-02-20,9.3,"NW"
2018-02-21,8.5,"NW"
2018-02-22,4.8,"SE"
2018-02-23,6.9,"ESE"
2018-02-24,6.2,"ESE"
2018-02-25,6.3,"ENE"
2018-02-26,3.9,"NE"
2018-02-27,4,"NE"
2018-02-28,4.5,"SE"
2018-03-01,3.3,"NE"
2018-03-02,3.4,"ENE"
2018-03-03,4.2,"SE"
2018-03-04,3.2,"SE"
2018-03-05,2.9,"SE"
2018-03-06,3.2,"SE"
2018-03-07,4.1,"SSE"
2018-03-08,5.9,"SE"
2018-03-09,6,"E"
2018-03-10,5.4,"ENE"
2018-03-11,3.8,"NE"
2018-03-12,5.1,"SE"
2018-03-13,4,"SE"
2018-03-14,7.7,"NE"
2018-03-15,8.1,"WNW"
2018-03-16,6,"E"
2018-03-17,4.2,"E"
2018-03-18,3.8,"SSE"
2018-03-19,3.1,"WNW"
2018-03-20,4.1,"SSE"
2018-03-21,4.7,"SE"
2018-03-22,5.1,"E"
2018-03-23,6.3,"NE"
2018-03-24,5.7,"NE"
2018-03-25,5,"NE"
2018-03-26,4.8,"NE"
2018-03-27,4.1,"NE"
2018-03-28,3,"WSW"
2018-03-29,3.8,"ENE"
2018-03-30,4.6,"NE"
2018-03-31,4.8,"NNE"
2018-04-01,5.95833333333333,"NW"
2018-04-02,8,"WNW"
2018-04-03,4.66666666666667,"WNW"
2018-04-04,2.95833333333333,"SE"
2018-04-05,4.25,"E"
2018-04-06,4.79166666666667,"E"
2018-04-07,5.08333333333333,"SE"
2018-04-08,5.41666666666667,"ENE"
2018-04-09,5.29166666666667,"E"
2018-04-10,5.04166666666667,"E"
2018-04-11,5.66666666666667,"NE"
2018-04-12,5.20833333333333,"NE"
2018-04-13,3.54166666666667,"C"
2018-04-14,5.16666666666667,"SE"
2018-04-15,5.54166666666667,"SE"
2018-04-16,8.29166666666667,"E"
2018-04-17,7,"E"
2018-04-18,5.41666666666667,"NE"
2018-04-19,3.29166666666667,"C"
2018-04-20,2.75,"C"
2018-04-21,4.25,"SE"
2018-04-22,4.875,"ENE"
2018-04-23,4.20833333333333,"E"
2018-04-24,4,"E"
2018-04-25,4,"ENE"
2018-04-26,4,"ENE"
2018-04-27,4.95833333333333,"E"
2018-04-28,4.04166666666667,"SE"
2018-04-29,4.25,"SE"
2018-04-30,3.125,"C"
2018-05-01,3.6,"SE"
2018-05-02,4.4,"E"
2018-05-03,6,"NE"
2018-05-04,4.7,"SE"
2018-05-05,4.1,"SE"
2018-05-06,4.7,"SE"
2018-05-07,5.5,"SE"
2018-05-08,6.8,"ESE"
2018-05-09,5.1,"E"
2018-05-10,5.4,"WNW"
2018-05-11,5.5,"NW"
2018-05-12,5.2,"SE"
2018-05-13,5.5,"SE"
2018-05-14,6.6,"E"
2018-05-15,5.5,"NE"
2018-05-16,5.2,"SSE"
2018-05-17,5.8,"E"
2018-05-18,7.6,"NNE"
2018-05-19,11,"WNW"
2018-05-20,12,"WNW"
2018-05-21,2.8,"W"
2018-05-22,2.3,"C"
2018-05-23,3.9,"SSE"
2018-05-24,5.3,"E"
2018-05-25,4.9,"E"
2018-05-26,5.6,"E"
2018-05-27,5.2,"E"
2018-05-28,6.3,"E"
2018-05-29,7.2,"NE"
2018-05-30,5,"NE"
2018-05-31,3,"SE"
2018-06-01,3.8,"WNW"
2018-06-02,3.4,"WNW"
2018-06-03,5.5,"SE"
2018-06-04,5.1,"E"
2018-06-05,6.2,"NE"
2018-06-06,3.3,"SE"
2018-06-07,5.7,"W"
2018-06-08,4.1,"W"
2018-06-09,5.8,"NE"
2018-06-10,6,"NNE"
2018-06-11,4.5,"NE"
2018-06-12,4.3,"NW"
2018-06-13,5.7,"NW"
2018-06-14,5.8,"SE"
2018-06-15,4.4,"SE"
2018-06-16,4.8,"SSE"
2018-06-17,3.7,"SE"
2018-06-18,5.1,"ESE"
2018-06-19,5.8,"SE"
2018-06-20,4,"NE"
2018-06-21,3.7,"C"
2018-06-22,2,"SSE"
2018-06-23,3.6,"NNW"
2018-06-24,3.8,"SE"
2018-06-25,3.9,"SE"
2018-06-26,2.6,"C"
2018-06-27,3.5,"NW"
2018-06-28,4.5,"ENE"
2018-06-29,3.9,"ENE"
2018-06-30,2.8,"SW"
2018-07-01,2,"NE"
2018-07-02,3.8,"NE"
2018-07-03,3.9,"SSE"
2018-07-04,4.3,"E"
2018-07-05,2.8,"SE"
2018-07-06,2.7,"SE"
2018-07-07,3.3,"NW"
2018-07-08,3.4,"C"
2018-07-09,4.2,"SSE"
2018-07-10,5.4,"SSW"
2018-07-11,5.6,"SE"
2018-07-12,4.1,"SE"
2018-07-13,3.6,"NNE"
2018-07-14,2.3,"WSW"
2018-07-15,2.7,"ENE"
2018-07-16,2.4,"E"
2018-07-17,3,"E"
2018-07-18,3.6,"N"
2018-07-19,4,"NNE"
2018-07-20,5.9,"NW"
2018-07-21,4.2,"SE"
2018-07-22,6.4,"E"
2018-07-23,4,"NE"
2018-07-24,4.7,"SE"
2018-07-25,5.6,"E"
2018-07-26,4.9,"NE"
2018-07-27,3.3,"NE"
2018-07-28,3.9,"NE"
2018-07-29,5.8,"NE"
2018-07-30,4.9,"W"
2018-07-31,6,"SSE"
2018-08-01,5.08333333333333,"ESE"
2018-08-02,5.25,"E"
2018-08-03,4.91666666666667,"E"
2018-08-04,4.79166666666667,"WNW"
2018-08-05,3.45833333333333,"WNW"
2018-08-06,3.45833333333333,"ENE"
2018-08-07,6.29166666666667,"E"
2018-08-08,5.125,"NE"
2018-08-09,11.6666666666667,"W"
2018-08-10,12.125,"WNW"
2018-08-11,5.79166666666667,"WNW"
2018-08-12,4.08333333333333,"SE"
2018-08-13,5.29166666666667,"SE"
2018-08-14,5.75,"SSE"
2018-08-15,4.16666666666667,"SE"
2018-08-16,5.375,"SE"
2018-08-17,5.125,"SE"
2018-08-18,4.66666666666667,"E"
2018-08-19,5.41666666666667,"NNE"
2018-08-20,5.29166666666667,"NE"
2018-08-21,5.41666666666667,"SSE"
2018-08-22,3.41666666666667,"S"
2018-08-23,2.875,"E"
2018-08-24,6.70833333333333,"WNW"
2018-08-25,8.25,"WNW"
2018-08-26,5.625,"SE"
2018-08-27,6.83333333333333,"E"
2018-08-28,7,"E"
2018-08-29,5.91666666666667,"NE"
2018-08-30,5.66666666666667,"NW"
2018-08-31,4.375,"NW"
2018-09-01,4.83333333333333,"SE"
2018-09-02,5.75,"SSE"
2018-09-03,9.125,"WNW"
2018-09-04,10.1666666666667,"S"
2018-09-05,6,"S"
2018-09-06,6.375,"SE"
2018-09-07,6.83333333333333,"NE"
2018-09-08,4.79166666666667,"SE"
2018-09-09,5.58333333333333,"E"
2018-09-10,7.5,"E"
2018-09-11,7.04166666666667,"E"
2018-09-12,9.95833333333333,"E"
2018-09-13,8.625,"ENE"
2018-09-14,4.95833333333333,"NNW"
2018-09-15,4.83333333333333,"W"
2018-09-16,4.66666666666667,"SSE"
2018-09-17,6.08333333333333,"NW"
2018-09-18,9.04166666666667,"NW"
2018-09-19,5.625,"NW"
2018-09-20,5.91666666666667,"NW"
2018-09-21,3.375,"SE"
2018-09-22,4.08333333333333,"NE"
2018-09-23,5.54166666666667,"NE"
2018-09-24,4.58333333333333,"SE"
2018-09-25,6.79166666666667,"ESE"
2018-09-26,5.33333333333333,"E"
2018-09-27,3.79166666666667,"SSE"
2018-09-28,4.08333333333333,"SE"
2018-09-29,6.5,"ESE"
2018-09-30,6.41666666666667,"NE"
2018-10-01,4.29166666666667,"NW"
2018-10-02,4.125,"NW"
2018-10-03,6.125,"ENE"
2018-10-04,6.33333333333333,"S"
2018-10-05,7.41666666666667,"SE"
2018-10-06,8.45833333333333,"E"
2018-10-07,5.25,"E"
2018-10-08,4.66666666666667,"E"
2018-10-09,6.41666666666667,"NW"
2018-10-10,6.125,"SE"
2018-10-11,5.83333333333333,"SE"
2018-10-12,5.625,"E"
2018-10-13,5.25,"SE"
2018-10-14,4.875,"SE"
2018-10-15,3.75,"E"
2018-10-16,4.75,"E"
2018-10-17,6.75,"NE"
2018-10-18,4.95833333333333,"SW"
2018-10-19,7,"S"
2018-10-20,8.83333333333333,"SE"
2018-10-21,7.20833333333333,"ESE"
2018-10-22,6.375,"ENE"
2018-10-23,6.08333333333333,"SSE"
2018-10-24,5.5,"SE"
2018-10-25,3.875,"E"
2018-10-26,2.5,"SE"
2018-10-27,10.2083333333333,"WNW"
2018-10-28,6.5,"SSE"
2018-10-29,6.25,"E"
2018-10-30,5.91666666666667,"E"
2018-10-31,8.875,"NE"
2018-11-01,4.91666666666667,"SE"
2018-11-02,6.16666666666667,"ESE"
2018-11-03,9.54166666666667,"WNW"
2018-11-04,6.54166666666667,"SSE"
2018-11-05,7.875,"ESE"
2018-11-06,6.66666666666667,"E"
2018-11-07,6.375,"SE"
2018-11-08,8.25,"ESE"
2018-11-09,8,"ENE"
2018-11-10,5.08333333333333,"ENE"
2018-11-11,3.70833333333333,"SE"
2018-11-12,5.125,"E"
2018-11-13,5.79166666666667,"NE"
2018-11-14,7.5,"NW"
2018-11-15,4.70833333333333,"SSE"
2018-11-16,7.33333333333333,"SE"
2018-11-17,5.58333333333333,"E"
2018-11-18,9.875,"NE"
2018-11-19,6.16666666666667,"SSE"
2018-11-20,7.45833333333333,"ESE"
2018-11-21,5.41666666666667,"SE"
2018-11-22,5.54166666666667,"NE"
2018-11-23,6.5,"WNW"
2018-11-24,13.0416666666667,"NNW"
2018-11-25,6.16666666666667,"SE"
2018-11-26,7.70833333333333,"SE"
2018-11-27,6.75,"ESE"
2018-11-28,7.625,"E"
2018-11-29,6.125,"NE"
2018-11-30,4.75,"ENE"
2018-12-01,6.25,"WNW"
2018-12-02,5.91666666666667,"SSE"
2018-12-03,5.95833333333333,"SE"
2018-12-04,5.375,"NE"
2018-12-05,4.625,"SE"
2018-12-06,6.33333333333333,"ESE"
2018-12-07,6.125,"SE"
2018-12-08,8.33333333333333,"ESE"
2018-12-09,7.33333333333333,"ESE"
2018-12-10,6.58333333333333,"NNE"
2018-12-11,5.83333333333333,"NE"
2018-12-12,7.04166666666667,"NE"
2018-12-13,4.16666666666667,"NE"
2018-12-14,4.625,"NE"
2018-12-15,4.41666666666667,"NNE"
2018-12-16,4.375,"SE"
2018-12-17,5.125,"NE"
2018-12-18,7.20833333333333,"NE"
2018-12-19,4.875,"E"
2018-12-20,4.5,"NE"
2018-12-21,6.5,"NNE"
2018-12-22,5.08333333333333,"WNW"
2018-12-23,4.66666666666667,"NW"
2018-12-24,5,"SE"
2018-12-25,5.95833333333333,"E"
2018-12-26,5.16666666666667,"SE"
2018-12-27,5.83333333333333,"E"
2018-12-28,3.875,"ENE"
2018-12-29,3.625,"C"
2018-12-30,4.66666666666667,"E"
2018-12-31,5.20833333333333,"ENE"
2019-01-01,5.83333333333333,"E"
2019-01-02,5.79166666666667,"NW"
2019-01-03,7.95833333333333,"NW"
2019-01-04,5.625,"NW"
2019-01-05,6.29166666666667,"NW"
2019-01-06,4.41666666666667,"N"
2019-01-07,7.29166666666667,"NW"
2019-01-08,4.75,"NE"
2019-01-09,4.95833333333333,"SSE"
2019-01-10,6.5,"NW"
2019-01-11,3.79166666666667,"ESE"
2019-01-12,4.375,"SE"
2019-01-13,3.5,"SE"
2019-01-14,3.58333333333333,"E"
2019-01-15,5.08333333333333,"NW"
2019-01-16,6.08333333333333,"NNW"
2019-01-17,4.79166666666667,"NNE"
2019-01-18,4.70833333333333,"SSE"
2019-01-19,6.5,"NE"
2019-01-20,4.04166666666667,"ESE"
2019-01-21,5.29166666666667,"NE"
2019-01-22,4.875,"ESE"
2019-01-23,5.54166666666667,"SE"
2019-01-24,5.04166666666667,"SE"
2019-01-25,5.83333333333333,"SE"
2019-01-26,3.91666666666667,"E"
2019-01-27,6.16666666666667,"NE"
2019-01-28,4.29166666666667,"C"
2019-01-29,2.5,"NNE"
2019-01-30,3.45833333333333,"E"
2019-01-31,3.25,"SE"
2019-02-01,4,"SE"
2019-02-02,4.5,"SSE"
2019-02-03,6.25,"SSE"
2019-02-04,6.16666666666667,"SSE"
2019-02-05,5.625,"SE"
2019-02-06,4.83333333333333,"E"
2019-02-07,4.33333333333333,"E"
2019-02-08,4.08333333333333,"NE"
2019-02-09,5.5,"NE"
2019-02-10,6.375,"NE"
2019-02-11,7.91666666666667,"NE"
2019-02-12,7.33333333333333,"SSE"
2019-02-13,7.16666666666667,"SE"
2019-02-14,6.75,"E"
2019-02-15,5.83333333333333,"NE"
2019-02-16,4,"NNW"
2019-02-17,3.41666666666667,"NW"
2019-02-18,5.45833333333333,"NE"
2019-02-19,7.125,"NNW"
2019-02-20,7.08333333333333,"WNW"
2019-02-21,4.33333333333333,"E"
2019-02-22,4.95833333333333,"NE"
2019-02-23,6.33333333333333,"NW"
2019-02-24,6.83333333333333,"NW"
2019-02-25,6.5,"NW"
2019-02-26,4.83333333333333,"S"
2019-02-27,4.54166666666667,"NW"
2019-02-28,4,"SW"
2019-03-01,2.70833333333333,"SE"
2019-03-02,4.83333333333333,"SE"
2019-03-03,3.95833333333333,"SE"
2019-03-04,4.875,"NNE"
2019-03-05,3.79166666666667,"NE"
2019-03-06,3.5,"ENE"
2019-03-07,4.29166666666667,"ENE"
2019-03-08,4.83333333333333,"NNW"
2019-03-09,3.41666666666667,"E"
2019-03-10,6.125,"S"
2019-03-11,5.45833333333333,"SE"
2019-03-12,5.04166666666667,"SE"
2019-03-13,6.33333333333333,"NW"
2019-03-14,6.375,"NW"
2019-03-15,3.875,"SSE"
2019-03-16,5.04166666666667,"ESE"
2019-03-17,3.95833333333333,"SE"
2019-03-18,4.41666666666667,"W"
2019-03-19,6.70833333333333,"WNW"
2019-03-20,4.66666666666667,"SSE"
2019-03-21,6.5,"SE"
2019-03-22,9,"E"
2019-03-23,6.04166666666667,"NE"
2019-03-24,3.20833333333333,"ESE"
2019-03-25,3.79166666666667,"ENE"
2019-03-26,4.875,"SE"
2019-03-27,6.83333333333333,"E"
2019-03-28,6.20833333333333,"E"
2019-03-29,7.54166666666667,"ESE"
2019-03-30,5.95833333333333,"E"
2019-03-31,5.375,"E"
2019-04-01,5.75,"E"
2019-04-02,4.875,"E"
2019-04-03,2.25,"E"
2019-04-04,3.41666666666667,"C"
2019-04-05,6.125,"WNW"
2019-04-06,3.54166666666667,"S"
2019-04-07,4.20833333333333,"E"
2019-04-08,6.04166666666667,"NW"
2019-04-09,4.125,"SE"
2019-04-10,5.41666666666667,"SSE"
2019-04-11,4.33333333333333,"E"
2019-04-12,4.20833333333333,"SE"
2019-04-13,4.04166666666667,"ESE"
2019-04-14,5.375,"NE"
2019-04-15,7.08333333333333,"NE"
2019-04-16,5.375,"NE"
2019-04-17,3.91666666666667,"SW"
2019-04-18,4.16666666666667,"SSW"
2019-04-19,1.875,"C"
2019-04-20,3.16666666666667,"C"
2019-04-21,2.91666666666667,"C"
2019-04-22,3.58333333333333,"SE"
2019-04-23,5.20833333333333,"ESE"
2019-04-24,4.04166666666667,"SE"
2019-04-25,3.83333333333333,"E"
2019-04-26,3.16666666666667,"E"
2019-04-27,4.41666666666667,"C"
2019-04-28,7.25,"NW"
2019-04-29,4,"WNW"
2019-04-30,4.125,"E"
2019-05-01,3.875,"C"
2019-05-02,2.20833333333333,"C"
2019-05-03,3.04166666666667,"NE"
2019-05-04,2.33333333333333,"SE"
2019-05-05,3.79166666666667,"ESE"
2019-05-06,4.375,"WNW"
2019-05-07,4.45833333333333,"SSE"
2019-05-08,6.875,"ESE"
2019-05-09,6.33333333333333,"E"
2019-05-10,5.20833333333333,"NNW"
2019-05-11,3.95833333333333,"NNW"
2019-05-12,4.29166666666667,"E"
2019-05-13,3.08333333333333,"ESE"
2019-05-14,5.66666666666667,"NNE"
2019-05-15,5.5,"SSW"
2019-05-16,6.16666666666667,"SE"
2019-05-17,6.04166666666667,"ESE"
2019-05-18,2,"E"
2019-05-19,4.95833333333333,"NNE"
2019-05-20,3.41666666666667,"SE"
2019-05-21,4.41666666666667,"WNW"
2019-05-22,1.95833333333333,"C"
2019-05-23,3.25,"W"
2019-05-24,9.09090909090909,"WNW"
2019-05-25,8.34782608695652,"WNW"
2019-05-26,4.29166666666667,"NE"
2019-05-27,3.91666666666667,"NE"
2019-05-28,5.375,"NW"
2019-05-29,4.875,"SE"
2019-05-30,5.58333333333333,"NE"
2019-05-31,8.125,"WNW"
2019-06-01,1.66666666666667,"SSW"
2019-06-02,3.16666666666667,"E"
2019-06-03,2.83333333333333,"SSW"
2019-06-04,6.91666666666667,"SSE"
2019-06-05,6.33333333333333,"E"
2019-06-06,5.29166666666667,"E"
2019-06-07,5,"NE"
2019-06-08,1.66666666666667,"C"
2019-06-09,4.33333333333333,"E"
2019-06-10,4.25,"E"
2019-06-11,2.79166666666667,"NE"
2019-06-12,3.58333333333333,"C"
2019-06-13,3.58333333333333,"NW"
2019-06-14,4.08333333333333,"NE"
2019-06-15,3.125,"NE"
2019-06-16,2.125,"C"
2019-06-17,3.41666666666667,"E"
2019-06-18,3.70833333333333,"NW"
2019-06-19,4.29166666666667,"WNW"
2019-06-20,4.04166666666667,"SSE"
2019-06-21,5.08333333333333,"E"
2019-06-22,5.83333333333333,"NE"
2019-06-23,4.20833333333333,"NW"
2019-06-24,4,"NW"
2019-06-25,7.375,"NNW"
2019-06-26,6.75,"NNW"
2019-06-27,3.79166666666667,"E"
2019-06-28,7.20833333333333,"NE"
2019-06-29,4.125,"NE"
2019-06-30,5.125,"NW"
2019-07-01,5.375,"NW"
2019-07-02,4.91666666666667,"NW"
2019-07-03,6.875,"NW"
2019-07-04,3.875,"E"
2019-07-05,4.125,"S"
2019-07-06,3.95833333333333,"SSE"
2019-07-07,4.66666666666667,"ESE"
2019-07-08,5.41666666666667,"ESE"
2019-07-09,4.54166666666667,"E"
2019-07-10,3.25,"C"
2019-07-11,2.58333333333333,"C"
2019-07-12,2.79166666666667,"C"
2019-07-13,2.95833333333333,"C"
2019-07-14,3.04166666666667,"C"
2019-07-15,3.95833333333333,"SE"
2019-07-16,5.29166666666667,"SSE"
2019-07-17,5.16666666666667,"ESE"
2019-07-18,7.04166666666667,"E"
2019-07-19,5.33333333333333,"NE"
2019-07-20,5.54166666666667,"NE"
2019-07-21,6.875,"NNE"
2019-07-22,6.41666666666667,"NE"
2019-07-23,3.75,"NE"
2019-07-24,2.58333333333333,"C"
2019-07-25,5.375,"SE"
2019-07-26,6.83333333333333,"NE"
2019-07-27,5.5,"NE"
2019-07-28,5.33333333333333,"SE"
2019-07-29,6.70833333333333,"E"
2019-07-30,5.58333333333333,"NE"
2019-07-31,2.20833333333333,"C"
2019-08-01,5.625,"WNW"
2019-08-02,6.91666666666667,"SSE"
2019-08-03,6.08333333333333,"SSE"
2019-08-04,6.70833333333333,"SE"
2019-08-05,7.5,"E"
2019-08-06,7.04166666666667,"NE"
2019-08-07,5.08333333333333,"NE"
2019-08-08,2.45833333333333,"NE"
2019-08-09,3.20833333333333,"ESE"
2019-08-10,4.91666666666667,"NW"
2019-08-11,5.5,"E"
2019-08-12,6.16666666666667,"NE"
2019-08-13,5.20833333333333,"SSE"
2019-08-14,7.91666666666667,"SE"
2019-08-15,7.33333333333333,"E"
2019-08-16,4.66666666666667,"NE"
2019-08-17,6.375,"NE"
2019-08-18,5.29166666666667,"NW"
2019-08-19,5.58333333333333,"SE"
2019-08-20,5.20833333333333,"SE"
2019-08-21,5.45833333333333,"SE"
2019-08-22,6.875,"SE"
2019-08-23,6.33333333333333,"S"
2019-08-24,5.75,"SE"
2019-08-25,8.66666666666667,"E"
2019-08-26,7.66666666666667,"ENE"
2019-08-27,6.08333333333333,"NE"
2019-08-28,5.29166666666667,"E"
2019-08-29,5.79166666666667,"NE"
2019-08-30,4.125,"W"
2019-08-31,7.33333333333333,"NE"
2019-09-01,5.83333333333333,"NNE"
2019-09-02,4.25,"SSE"
2019-09-03,4.08333333333333,"SSE"
2019-09-04,4.5,"SE"
2019-09-05,7,"SE"
2019-09-06,7.70833333333333,"E"
2019-09-07,6.33333333333333,"NE"
2019-09-08,5.625,"NE"
2019-09-09,6.25,"NE"
2019-09-10,3.41666666666667,"NNE"
2019-09-11,3.375,"NNE"
2019-09-12,5.58333333333333,"ENE"
2019-09-13,6,"SSE"
2019-09-14,6.29166666666667,"SE"
2019-09-15,7.66666666666667,"NE"
2019-09-16,5.33333333333333,"NE"
2019-09-17,4.33333333333333,"NE"
2019-09-18,6.54166666666667,"SSE"
2019-09-19,7.58333333333333,"SSE"
2019-09-20,6.79166666666667,"NE"
2019-09-21,5.5,"SE"
2019-09-22,7.20833333333333,"SE"
2019-09-23,10.4166666666667,"E"
2019-09-24,7.75,"SSE"
2019-09-25,4.70833333333333,"SE"
2019-09-26,2.5,"SSE"
2019-09-27,5.625,"SSE"
2019-09-28,6.41666666666667,"SE"
2019-09-29,6.375,"E"
2019-09-30,7.70833333333333,"NE"
2019-10-01,8.04166666666667,"NE"
2019-10-02,6.08333333333333,"NE"
2019-10-03,6.875,"SE"
2019-10-04,5.375,"SSE"
2019-10-05,5.45833333333333,"SSE"
2019-10-06,6.91666666666667,"SSE"
